,Price,City,Date,Brand,Model,Storage,Stat
23304,5300,Kénitra,28 Septembre,iphone,iphone 11,64,Bon état
23305,3400,Casablanca,28 Septembre,iphone,iphone 8,64,Bon état
23306,800,Agadir,28 Septembre,samsung,samsung a5,32,Bon état
23307,969,Fès,28 Septembre,xiaomi,xiaomi ,32,Neuf
23308,7800,Casablanca,28 Septembre,iphone,iphone 12,8,Bon état
23309,2400,Kénitra,28 Septembre,samsung,samsung a71,8,Neuf
23310,8000,Casablanca,28 Septembre,iphone,iphone 12,8,Bon état
23311,8500,Casablanca,28 Septembre,iphone,iphone 11 pro max,512,Neuf
23312,1450,Marrakech,28 Septembre,Redmi,Redmi Note 8,64,Neuf
23313,2500,Casablanca,28 Septembre,samsung,samsung a5,8,Bon état
23314,8400,Fès,27 Septembre,iphone,iphone 11 pro max,256,Neuf
23315,5000,Tanger,27 Septembre,iphone,iphone xs max,64,Bon état
23316,3300,Casablanca,27 Septembre,iphone,iphone se,64,Neuf
23317,4500,Casablanca,27 Septembre,iphone,iphone xs max,64,Neuf
23318,1300,Casablanca,27 Septembre,iphone,iphone 7,32,Bon état
23319,5600,El Jadida,27 Septembre,iphone,iphone 11,32,Neuf
23320,1700,Rabat,27 Septembre,iphone,iphone 7,8,Bon état
23321,9500,Meknès,27 Septembre,iphone,iphone 12 pro max,256,Bon état
23322,2800,Taza,27 Septembre,iphone,iphone 7,256,Bon état
23323,1700,Rabat,27 Septembre,iphone,iphone 7,8,Bon état
23324,2750,Rabat,27 Septembre,iphone,iphone 8,64,Bon état
23325,1100,Casablanca,27 Septembre,iphone,iphone 7,32,Bon état
23326,3800,Marrakech,27 Septembre,huawei,huawei nova 7,8,Bon état
23327,3000,Casablanca,27 Septembre,samsung,samsung note 9,8,Bon état
23328,2400,Rabat,27 Septembre,iphone,iphone 7,32,Bon état
23329,4000,Casablanca,27 Septembre,samsung,samsung galaxy s20,8,Bon état
23330,1600,Salé,27 Septembre,xiaomi,xiaomi ,8,Bon état
23331,1900,Salé,27 Septembre,iphone,iphone 7,256,Bon état
23332,3300,Casablanca,27 Septembre,iphone,iphone 8,64,Bon état
23333,1400,Rabat,27 Septembre,oppo,oppo a31,8,Bon état
23334,1850,Casablanca,27 Septembre,xiaomi,xiaomi ,8,Neuf
23335,4100,Casablanca,27 Septembre,samsung,samsung a5,32,Bon état
23336,1200,Casablanca,27 Septembre,iphone,iphone 7,32,Bon état
23337,900,Casablanca,27 Septembre,huawei,huawei Y7 Prime,16,Bon état
23338,2900,Casablanca,27 Septembre,iphone,iphone x,64,Bon état
23339,750,Casablanca,27 Septembre,samsung,samsung galaxy a10s,32,Neuf
23340,5000,Casablanca,27 Septembre,iphone,iphone 11,32,Bon état
23341,1100,Casablanca,27 Septembre,iphone,iphone 7,32,Neuf
23342,2100,Mohammedia,27 Septembre,iphone,iphone 7,8,Bon état
23343,8000,Casablanca,27 Septembre,iphone,iphone 11 pro max,512,Bon état
23344,9700,Rabat,27 Septembre,iphone,iphone 12 pro max,8,Bon état
23345,750,Fès,27 Septembre,Redmi,Redmi Note 5,32,Bon état
23346,3100,Oujda,27 Septembre,iphone,iphone x,64,Bon état
23347,1000,Casablanca,27 Septembre,oppo,oppo a1,32,Bon état
23348,7000,Taza,27 Septembre,iphone,iphone 11 pro,256,Bon état
23349,2750,Meknès,27 Septembre,oppo,oppo reno,8,Bon état
23350,2700,Fès,27 Septembre,iphone,iphone x,64,Bon état
23351,10200,Marrakech,27 Septembre,iphone,iphone 12 pro max,8,Bon état
23352,6500,Kénitra,27 Septembre,iphone,iphone 12,64,Neuf
23353,1500,Agadir,27 Septembre,nokia,nokia 3,64,Neuf
23354,900,Rabat,27 Septembre,oppo,oppo a5,32,Bon état
23355,1900,Fès,27 Septembre,iphone,iphone 7,8,Bon état
23356,1050,Rabat,27 Septembre,samsung,samsung a02,32,Neuf
23357,3750,Agadir,27 Septembre,iphone,iphone x,32,Bon état
23358,1050,Rabat,27 Septembre,xiaomi,xiaomi ,32,Neuf
23359,1300,Tanger,27 Septembre,xiaomi,xiaomi ,64,Bon état
23360,3600,Marrakech,27 Septembre,iphone,iphone x,256,Neuf
23361,3800,Kénitra,27 Septembre,iphone,iphone x,64,Bon état
23362,999,Agadir,27 Septembre,samsung,samsung a02,32,Neuf
23363,3000,Casablanca,27 Septembre,oppo,oppo reno,8,Bon état
23364,999,Casablanca,27 Septembre,samsung,samsung galaxy a02,32,Neuf
23365,550,Tanger,27 Septembre,nokia,nokia 6,32,Bon état
23366,5000,Casablanca,27 Septembre,samsung,samsung s20,32,Bon état
23367,1500,Marrakech,27 Septembre,samsung,samsung a02,32,Bon état
23368,2000,Casablanca,27 Septembre,samsung,samsung a5,8,Bon état
23369,999,Casablanca,27 Septembre,samsung,samsung galaxy a02,32,Neuf
23370,1100,Casablanca,27 Septembre,iphone,iphone 7,32,Bon état
23371,1500,Mohammedia,27 Septembre,huawei,huawei Y7 Prime,64,Bon état
23372,1500,Mohammedia,27 Septembre,huawei,huawei Y7 Prime,32,Bon état
23373,1500,Mohammedia,27 Septembre,huawei,huawei Y7 Prime,32,Bon état
23374,550,Casablanca,27 Septembre,huawei,huawei Y5P,8,Neuf
23375,3700,Casablanca,27 Septembre,iphone,iphone x,64,Bon état
23376,2900,Rabat,27 Septembre,iphone,iphone 8,64,Bon état
23377,1050,Casablanca,27 Septembre,iphone,iphone 6s,16,Bon état
23378,550,Casablanca,27 Septembre,huawei,huawei Y5P,8,Neuf
23379,1200,Salé,27 Septembre,samsung,samsung s7,32,Bon état
23380,3500,Casablanca,27 Septembre,iphone,iphone 8,64,Bon état
23381,10500,Casablanca,27 Septembre,iphone,iphone 12 pro max,256,Neuf
23382,2350,Casablanca,27 Septembre,iphone,iphone 8,32,Bon état
23383,1500,Tanger,27 Septembre,samsung,samsung galaxy a10s,32,Neuf
23384,3300,Casablanca,27 Septembre,iphone,iphone 8,64,Neuf
23385,800,Rabat,27 Septembre,iphone,iphone x,256,Bon état
23386,2500,Casablanca,27 Septembre,samsung,samsung a5,32,Bon état
23387,11000,Rabat,27 Septembre,iphone,iphone 12 pro max,256,Bon état
23388,8499,Marrakech,27 Septembre,iphone,iphone 11 pro max,512,Bon état
23389,2350,Safi,27 Septembre,samsung,samsung galaxy a3,8,Neuf
23390,800,Rabat,27 Septembre,iphone,iphone x,256,Bon état
23391,2000,Salé,27 Septembre,huawei,huawei mate 10 pro,8,Bon état
23392,2100,Mohammedia,27 Septembre,samsung,samsung a3,8,Bon état
23393,4250,Marrakech,27 Septembre,iphone,iphone x,8,Bon état
23394,5800,Casablanca,27 Septembre,iphone,iphone 11,32,Bon état
23395,2800,Fès,27 Septembre,iphone,iphone 8,64,Bon état
23396,4000,Casablanca,27 Septembre,iphone,iphone x,32,Bon état
23397,450,Casablanca,27 Septembre,iphone,iphone 5,16,Bon état
23398,3500,Casablanca,27 Septembre,iphone,iphone x,64,Neuf
23399,1000,Oujda,27 Septembre,samsung,samsung a02,32,Bon état
23400,2800,Khouribga,27 Septembre,iphone,iphone 8,64,Bon état
23401,1300,Salé,27 Septembre,xiaomi,xiaomi ,8,Bon état
23402,850,Mohammedia,27 Septembre,samsung,samsung galaxy a5,32,Neuf
23403,3500,Tétouan,27 Septembre,iphone,iphone x,64,Bon état
23404,3600,Rabat,27 Septembre,iphone,iphone x,8,Bon état
23405,800,Mohammedia,27 Septembre,oppo,oppo a3s,16,Bon état
23406,4500,Casablanca,27 Septembre,iphone,iphone 11,32,Bon état
23407,1300,Rabat,27 Septembre,huawei,huawei Y7p,64,Bon état
23408,3650,Casablanca,27 Septembre,iphone,iphone x,64,Bon état
23409,1450,Agadir,27 Septembre,Redmi,Redmi Note 8,64,Neuf
23410,3300,Meknès,27 Septembre,samsung,samsung s20,8,Neuf
23411,6100,Casablanca,27 Septembre,iphone,iphone 11,64,Bon état
23412,2900,Rabat,27 Septembre,xiaomi,xiaomi ,8,Bon état
23413,1400,Casablanca,26 Septembre,Redmi,Redmi Note 8,64,Bon état
23414,12000,Casablanca,26 Septembre,iphone,iphone 12 pro max,512,Neuf
23415,1500,El Jadida,26 Septembre,Redmi,Redmi Note 8,64,Neuf
23416,1600,Fès,26 Septembre,samsung,samsung a5,8,Bon état
23417,2700,Salé,26 Septembre,iphone,iphone se,64,Bon état
23418,1800,Casablanca,26 Septembre,huawei,huawei nova 7,8,Bon état
23419,850,Fès,26 Septembre,samsung,samsung a11,32,Bon état
23420,1450,Casablanca,26 Septembre,Redmi,Redmi Note 9,64,Bon état
23421,4700,Casablanca,26 Septembre,iphone,iphone xs,32,Bon état
23422,1100,Salé,26 Septembre,samsung,samsung a3,32,Neuf
23423,4500,Tanger,26 Septembre,iphone,iphone x,8,Bon état
23424,400,Oujda,26 Septembre,xiaomi,xiaomi ,32,Bon état
23425,2300,Casablanca,26 Septembre,iphone,iphone 7,32,Bon état
23426,400,Tanger,26 Septembre,iphone,iphone x,64,Neuf
23427,2850,Rabat,26 Septembre,iphone,iphone x,32,Bon état
23428,2200,Casablanca,26 Septembre,huawei,huawei p,8,Bon état
23429,1800,Casablanca,26 Septembre,samsung,samsung galaxy a5,64,Bon état
23430,6750,Salé,26 Septembre,iphone,iphone 11 pro max,64,Bon état
23431,2600,El Jadida,26 Septembre,samsung,samsung a5,8,Neuf
23432,1200,Casablanca,26 Septembre,iphone,iphone 7,32,Bon état
23433,1100,Agadir,26 Septembre,huawei,huawei Y7 Prime,32,Bon état
23434,1100,Agadir,26 Septembre,huawei,huawei Y7 Prime,32,Bon état
23435,2000,Salé,26 Septembre,iphone,iphone 8,64,Bon état
23436,5700,Casablanca,26 Septembre,iphone,iphone 11,8,Bon état
23437,3000,Fès,26 Septembre,iphone,iphone x,32,Bon état
23438,800,Casablanca,26 Septembre,huawei,huawei p,32,Bon état
23439,1250,Tanger,26 Septembre,samsung,samsung s7,32,Bon état
23440,1000,Rabat,26 Septembre,iphone,iphone 6s,32,Bon état
23441,2550,Agadir,26 Septembre,iphone,iphone 7,8,Bon état
23442,3000,Marrakech,26 Septembre,iphone,iphone 7,32,Bon état
23443,7300,Casablanca,26 Septembre,iphone,iphone 11 pro max,64,Neuf
23444,1900,Casablanca,26 Septembre,huawei,huawei p,8,Bon état
23445,1100,Salé,26 Septembre,samsung,samsung s7,32,Bon état
23446,2500,Marrakech,26 Septembre,iphone,iphone 8,64,Bon état
23447,2400,Casablanca,26 Septembre,oppo,oppo a9,32,Bon état
23448,3200,Casablanca,26 Septembre,oppo,oppo reno,256,Neuf
23449,500,Marrakech,26 Septembre,iphone,iphone 4,16,Bon état
23450,8500,Safi,26 Septembre,iphone,iphone 11 pro max,256,Bon état
23451,3200,El Jadida,26 Septembre,iphone,iphone 8,64,Bon état
23452,3200,El Jadida,26 Septembre,iphone,iphone 8,32,Bon état
23453,2600,Salé,26 Septembre,iphone,iphone 8,256,Bon état
23454,700,Oujda,26 Septembre,samsung,samsung s6,32,Bon état
23455,700,Oujda,26 Septembre,samsung,samsung galaxy s6,32,Bon état
23456,1400,Agadir,26 Septembre,xiaomi,xiaomi ,64,Neuf
23457,2000,Salé,26 Septembre,iphone,iphone 8,64,Bon état
23458,750,Casablanca,26 Septembre,huawei,huawei p,32,Bon état
23459,1750,Salé,26 Septembre,huawei,huawei p,8,Bon état
23460,1300,Casablanca,26 Septembre,iphone,iphone 7,32,Bon état
23461,1200,Meknès,26 Septembre,iphone,iphone 7,512,Bon état
23462,1450,Meknès,26 Septembre,samsung,samsung a5,64,Neuf
23463,7200,Tanger,26 Septembre,iphone,iphone 11 pro max,512,Bon état
23464,9600,Meknès,26 Septembre,iphone,iphone 12 pro max,8,Bon état
23465,4500,Tanger,26 Septembre,xiaomi,xiaomi ,32,Bon état
23466,1000,Agadir,26 Septembre,samsung,Samsung A12,8,Bon état
23467,15000,Marrakech,26 Septembre,iphone,iphone 13 pro,256,Neuf
23468,4500,Tétouan,26 Septembre,xiaomi,xiaomi ,32,Bon état
23469,1300,Mohammedia,26 Septembre,Redmi,Redmi Note 8,64,Bon état
23470,1300,Mohammedia,26 Septembre,Redmi,Redmi Note 8,64,Bon état
23471,1200,Agadir,26 Septembre,iphone,iphone 7,32,Bon état
23472,550,Casablanca,26 Septembre,iphone,iphone 5,32,Bon état
23473,1000,Tanger,26 Septembre,oppo,oppo a7,64,Bon état
23474,4000,Casablanca,26 Septembre,iphone,iphone x,8,Bon état
23475,1200,Salé,26 Septembre,samsung,samsung a5,64,Bon état
23476,3900,Casablanca,26 Septembre,iphone,iphone x,8,Bon état
23477,1400,Casablanca,26 Septembre,Redmi,Redmi Note 8,64,Bon état
23478,1350,Casablanca,26 Septembre,Redmi,Redmi Note 8,64,Bon état
23479,3200,Rabat,26 Septembre,iphone,iphone x,32,Bon état
23480,1900,Casablanca,26 Septembre,iphone,iphone 8,64,Bon état
23481,3000,Tanger,26 Septembre,oppo,oppo reno,8,Bon état
23482,3699,Casablanca,26 Septembre,oppo,oppo reno,8,Neuf
23483,6300,Nador,26 Septembre,iphone,iphone 11,8,Bon état
23484,2400,Rabat,26 Septembre,iphone,iphone 7,256,Bon état
23485,10400,Casablanca,26 Septembre,iphone,iphone 12 pro max,8,Neuf
23486,8300,El Jadida,26 Septembre,iphone,iphone 11 pro max,256,Bon état
23487,7500,Kénitra,26 Septembre,iphone,iphone 11 pro max,64,Bon état
23488,1300,Casablanca,26 Septembre,xiaomi,xiaomi ,64,Bon état
23489,8000,Casablanca,26 Septembre,iphone,iphone 11 pro max,256,Bon état
23490,900,Fès,26 Septembre,samsung,samsung a01 core,16,Neuf
23491,5500,Settat,26 Septembre,iphone,iphone xs max,256,Bon état
23492,1700,Casablanca,26 Septembre,samsung,samsung a5,8,Neuf
23493,2250,Casablanca,26 Septembre,iphone,iphone 7,256,Bon état
23494,10000,Salé,26 Septembre,iphone,iphone 12 pro max,8,Neuf
23495,6800,Casablanca,26 Septembre,iphone,iphone 11 pro,32,Bon état
23496,2300,Agadir,26 Septembre,iphone,iphone 7,256,Bon état
23497,1700,Marrakech,26 Septembre,oppo,oppo a9,8,Bon état
23498,4200,Marrakech,26 Septembre,iphone,iphone xs,32,Bon état
23499,5500,Rabat,26 Septembre,iphone,iphone 11,8,Bon état
23500,3000,Casablanca,26 Septembre,iphone,iphone x,32,Bon état
23501,700,Casablanca,26 Septembre,alcatel,alcatel 1,16,Neuf
23502,7500,Casablanca,26 Septembre,iphone,iphone 12 mini,8,Bon état
23503,400,Agadir,26 Septembre,samsung,samsung s4,16,Neuf
23504,4500,Tanger,26 Septembre,xiaomi,xiaomi ,32,Bon état
23505,7500,Casablanca,26 Septembre,iphone,iphone 11 pro max,512,Bon état
23506,2900,Casablanca,26 Septembre,iphone,iphone x,256,Bon état
23507,2500,Casablanca,26 Septembre,samsung,samsung note 8,32,Bon état
23508,5000,Rabat,26 Septembre,iphone,iphone 11,8,Bon état
23509,1000,Casablanca,26 Septembre,huawei,huawei p,32,Bon état
23510,1000,Casablanca,26 Septembre,huawei,huawei p,32,Bon état
23511,550,Casablanca,26 Septembre,samsung,samsung galaxy s6,32,Bon état
23512,1350,Rabat,25 Septembre,xiaomi,xiaomi ,64,Neuf
23513,3000,Casablanca,25 Septembre,iphone,iphone 8,64,Bon état
23514,2800,Casablanca,25 Septembre,iphone,iphone x,256,Bon état
23515,5700,Casablanca,25 Septembre,iphone,iphone xs max,256,Bon état
23516,2300,Casablanca,25 Septembre,iphone,iphone 8,64,Bon état
23517,3500,Casablanca,25 Septembre,iphone,iphone x,256,Bon état
23518,1500,Tanger,25 Septembre,huawei,huawei nova 7,8,Bon état
23519,12500,Tanger,25 Septembre,iphone,iphone 12 pro max,256,Neuf
23520,9500,Tanger,25 Septembre,iphone,iphone 12,8,Neuf
23521,2800,Casablanca,25 Septembre,iphone,iphone x,256,Bon état
23522,5500,Casablanca,25 Septembre,iphone,iphone 12,32,Bon état
23523,8000,Casablanca,25 Septembre,samsung,samsung galaxy s20,8,Neuf
23524,2000,Casablanca,25 Septembre,iphone,iphone 8,256,Bon état
23525,5200,Casablanca,25 Septembre,iphone,iphone 11 pro,512,Bon état
23526,1500,Casablanca,25 Septembre,iphone,iphone 7,32,Bon état
23527,3300,Marrakech,25 Septembre,iphone,iphone x,64,Bon état
23528,1300,Kénitra,25 Septembre,samsung,samsung galaxy a3,64,Bon état
23529,2500,Casablanca,25 Septembre,iphone,iphone 8,64,Bon état
23530,1800,Kénitra,25 Septembre,xiaomi,xiaomi ,8,Bon état
23531,1800,Agadir,25 Septembre,Redmi,Redmi Note 9,8,Bon état
23532,2200,Salé,25 Septembre,iphone,iphone 8,64,Neuf
23533,450,Nador,25 Septembre,samsung,samsung galaxy j3,8,Bon état
23534,900,El Jadida,25 Septembre,oppo,oppo a3s,16,Bon état
23535,9500,Casablanca,25 Septembre,iphone,iphone 12 pro,8,Bon état
23536,6500,Casablanca,25 Septembre,iphone,iphone 11 pro,64,Bon état
23537,6800,Casablanca,25 Septembre,iphone,iphone 12 mini,64,Neuf
23538,1500,Casablanca,25 Septembre,samsung,samsung s7,32,Neuf
23539,850,Fès,25 Septembre,nokia,nokia 6,64,Bon état
23540,3300,Tanger,25 Septembre,samsung,samsung s20,32,Bon état
23541,2300,Tanger,25 Septembre,huawei,huawei p,8,Bon état
23542,1050,Tanger,25 Septembre,iphone,iphone 8,8,Bon état
23543,4700,Fès,25 Septembre,iphone,iphone xs max,256,Bon état
23544,750,Casablanca,25 Septembre,Redmi,Redmi 6,32,Bon état
23545,6400,Fès,25 Septembre,iphone,iphone 8,64,Bon état
23546,750,Casablanca,25 Septembre,Redmi,Redmi 6,32,Bon état
23547,9700,Casablanca,25 Septembre,iphone,iphone 12 pro,8,Neuf
23548,6000,El Jadida,25 Septembre,iphone,iphone 11,64,Neuf
23549,390,Marrakech,25 Septembre,iphone,iphone 12,32,Neuf
23550,2500,Casablanca,25 Septembre,iphone,iphone 8,64,Neuf
23551,2700,Kénitra,25 Septembre,iphone,iphone 7,256,Bon état
23552,3500,Casablanca,25 Septembre,iphone,iphone 7,32,Bon état
23553,7100,Rabat,25 Septembre,iphone,iphone 11 pro max,64,Bon état
23554,4000,Marrakech,25 Septembre,oppo,oppo reno,32,Neuf
23555,7000,Tanger,25 Septembre,iphone,iphone 12 pro max,32,Bon état
23556,700,Casablanca,25 Septembre,huawei,huawei p,16,Neuf
23557,2400,Casablanca,25 Septembre,iphone,iphone x,64,Bon état
23558,6900,Rabat,25 Septembre,iphone,iphone 11 pro,256,Neuf
23559,8000,Marrakech,25 Septembre,iphone,iphone 11 pro max,256,Bon état
23560,6500,Casablanca,25 Septembre,iphone,iphone 11 pro,64,Bon état
23561,5700,Rabat,25 Septembre,iphone,iphone 11,64,Neuf
23562,1500,Rabat,25 Septembre,samsung,samsung a5,8,Bon état
23563,7400,Rabat,25 Septembre,iphone,iphone 12,64,Neuf
23564,7000,Casablanca,25 Septembre,iphone,iphone 12,64,Neuf
23565,3900,Rabat,25 Septembre,iphone,iphone x,64,Bon état
23566,2300,Rabat,25 Septembre,iphone,iphone 8,64,Bon état
23567,11000,Casablanca,25 Septembre,iphone,iphone 12 pro,32,Bon état
23568,3600,Rabat,25 Septembre,iphone,iphone 8,64,Bon état
23569,11800,Rabat,25 Septembre,iphone,iphone 12 pro max,256,Neuf
23570,4300,Marrakech,25 Septembre,oppo,oppo reno,256,Neuf
23571,1800,Rabat,25 Septembre,oppo,oppo a5,64,Neuf
23572,2200,Casablanca,25 Septembre,oppo,oppo a7,8,Bon état
23573,7500,Fès,25 Septembre,iphone,iphone 11 pro max,64,Neuf
23574,1600,Kénitra,25 Septembre,oppo,oppo a5,8,Bon état
23575,4000,Casablanca,25 Septembre,iphone,iphone xs,32,Bon état
23576,3600,Mohammedia,25 Septembre,iphone,iphone x,64,Bon état
23577,2800,Casablanca,25 Septembre,iphone,iphone x,256,Bon état
23578,1400,Casablanca,25 Septembre,huawei,huawei p,8,Bon état
23579,450,Casablanca,25 Septembre,samsung,samsung galaxy s4,8,Bon état
23580,1350,Fès,25 Septembre,iphone,iphone 7,32,Bon état
23581,2800,Kénitra,25 Septembre,iphone,iphone 8,64,Bon état
23582,5500,Casablanca,25 Septembre,iphone,iphone 11,8,Bon état
23583,1500,Meknès,25 Septembre,samsung,samsung a5,64,Neuf
23584,850,Meknès,25 Septembre,oppo,oppo a1,32,Neuf
23585,4500,Casablanca,25 Septembre,samsung,samsung note 2,32,Bon état
23586,1450,Casablanca,25 Septembre,realme,realme 7,32,Bon état
23587,4500,Casablanca,25 Septembre,samsung,samsung s20,32,Bon état
23588,2900,Casablanca,25 Septembre,xiaomi,xiaomi ,8,Bon état
23589,5200,Casablanca,25 Septembre,iphone,iphone xs max,64,Bon état
23590,1000,Tétouan,25 Septembre,iphone,iphone 12 pro max,8,Bon état
23591,2500,Safi,25 Septembre,oppo,oppo reno,8,Neuf
23593,4300,Meknès,25 Septembre,iphone,iphone xs,512,Bon état
23594,2100,Casablanca,25 Septembre,huawei,huawei p,8,Bon état
23595,7200,Casablanca,25 Septembre,iphone,iphone 11 pro max,64,Bon état
23596,900,Tanger,25 Septembre,Redmi,Redmi Note 5,32,Bon état
23597,2800,Casablanca,25 Septembre,iphone,iphone x,64,Bon état
23598,6500,Marrakech,25 Septembre,iphone,iphone 12,64,Bon état
23599,1800,Fès,25 Septembre,iphone,iphone 8,64,Bon état
23600,5200,Tanger,25 Septembre,iphone,iphone xs max,256,Bon état
23601,1700,Casablanca,25 Septembre,iphone,iphone 12 pro,8,Bon état
23602,1900,Rabat,25 Septembre,iphone,iphone 8,32,Bon état
23603,1250,Casablanca,25 Septembre,iphone,iphone 7,32,Bon état
23604,3500,Agadir,25 Septembre,iphone,iphone x,64,Bon état
23605,2000,El Jadida,25 Septembre,samsung,samsung a5,8,Bon état
23606,3400,Meknès,25 Septembre,iphone,iphone x,32,Bon état
23607,5300,Casablanca,25 Septembre,iphone,iphone 11,64,Bon état
23608,1300,Casablanca,25 Septembre,Redmi,Redmi Note 8,64,Bon état
23609,2100,Mohammedia,25 Septembre,iphone,iphone 7,32,Bon état
23610,1350,Casablanca,25 Septembre,samsung,samsung a3,64,Bon état
23611,3300,Casablanca,25 Septembre,iphone,iphone x,64,Neuf
23612,1900,Marrakech,25 Septembre,samsung,samsung a71,8,Bon état
23613,1700,Casablanca,25 Septembre,samsung,samsung galaxy a5,8,Neuf
23614,900,Meknès,25 Septembre,xiaomi,xiaomi ,32,Bon état
23615,8500,Salé,25 Septembre,iphone,iphone 11 pro max,256,Bon état
23616,4700,Casablanca,25 Septembre,samsung,samsung galaxy s20,8,Neuf
23617,900,Meknès,25 Septembre,xiaomi,xiaomi ,32,Bon état
23618,7400,Casablanca,25 Septembre,iphone,iphone 11 pro max,32,Bon état
23619,10500,Casablanca,25 Septembre,iphone,iphone 13,8,Neuf
23620,2200,Marrakech,25 Septembre,iphone,iphone 8,64,Bon état
23621,9700,Oujda,25 Septembre,iphone,iphone 12 pro,32,Bon état
23622,2200,Marrakech,25 Septembre,iphone,iphone 8,64,Bon état
23623,13600,Casablanca,25 Septembre,iphone,iphone 13,32,Bon état
23624,3200,Casablanca,25 Septembre,iphone,iphone x,64,Bon état
23625,1050,Marrakech,25 Septembre,Redmi,Redmi S2,32,Bon état
23626,2300,Casablanca,25 Septembre,oppo,oppo reno,8,Bon état
23627,1900,Casablanca,25 Septembre,iphone,iphone 7,8,Bon état
23628,2800,Kénitra,25 Septembre,samsung,samsung note 8,64,Bon état
23629,2100,Casablanca,24 Septembre,iphone,iphone 8,64,Bon état
23630,2200,Rabat,24 Septembre,iphone,iphone 8,64,Bon état
23631,5300,Casablanca,24 Septembre,iphone,iphone 11,8,Bon état
23632,1500,Rabat,24 Septembre,iphone,iphone 7,8,Bon état
23633,1700,Casablanca,24 Septembre,samsung,samsung galaxy a3,8,Bon état
23634,16000,Casablanca,24 Septembre,iphone,iphone 13 pro,32,Bon état
23635,1100,Casablanca,24 Septembre,huawei,huawei Y7p,64,Bon état
23636,16000,Casablanca,24 Septembre,iphone,iphone 13 pro,32,Bon état
23637,3500,Casablanca,24 Septembre,iphone,iphone x,32,Bon état
23638,7000,Meknès,24 Septembre,iphone,iphone 11 pro,256,Bon état
23639,7000,Meknès,24 Septembre,iphone,iphone 11 pro,256,Bon état
23640,4300,Marrakech,24 Septembre,xiaomi,xiaomi ,8,Neuf
23641,1450,Casablanca,24 Septembre,Redmi,Redmi Note 8,32,Bon état
23642,2300,Mohammedia,24 Septembre,iphone,iphone 8,64,Bon état
23643,3500,Casablanca,24 Septembre,iphone,iphone x,64,Bon état
23644,3100,Marrakech,24 Septembre,iphone,iphone x,64,Neuf
23645,2800,Casablanca,24 Septembre,iphone,iphone 7,8,Neuf
23646,11500,Tanger,24 Septembre,iphone,iphone 12 pro,256,Neuf
23647,1150,Tétouan,24 Septembre,samsung,samsung galaxy a10s,32,Neuf
23648,1100,Rabat,24 Septembre,samsung,samsung a21s,64,Bon état
23649,1000,Meknès,24 Septembre,xiaomi,xiaomi ,32,Neuf
23650,7000,Rabat,24 Septembre,iphone,iphone 11 pro,64,Bon état
23651,6000,Tanger,24 Septembre,xiaomi,xiaomi ,32,Bon état
23652,1400,Casablanca,24 Septembre,huawei,huawei p,32,Bon état
23653,2100,Casablanca,24 Septembre,iphone,iphone 8,64,Bon état
23654,2900,Agadir,24 Septembre,iphone,iphone 7,256,Neuf
23655,1500,Casablanca,24 Septembre,oppo,oppo a1,32,Bon état
23656,1200,Agadir,24 Septembre,iphone,iphone 7,32,Bon état
23657,2400,Casablanca,24 Septembre,iphone,iphone 7,32,Neuf
23658,6000,Tanger,24 Septembre,xiaomi,xiaomi ,32,Bon état
23659,4550,Casablanca,24 Septembre,samsung,samsung s20,32,Bon état
23660,4550,Casablanca,24 Septembre,samsung,samsung note 2,32,Bon état
23661,3300,Agadir,24 Septembre,iphone,iphone 8,64,Bon état
23662,7900,Casablanca,24 Septembre,iphone,iphone 11 pro max,64,Bon état
23663,1300,Casablanca,24 Septembre,Redmi,Redmi Note 9,64,Bon état
23664,3700,Casablanca,24 Septembre,iphone,iphone se,64,Bon état
23665,19000,Rabat,24 Septembre,iphone,iphone 13 pro max,8,Neuf
23666,8600,Kénitra,24 Septembre,iphone,iphone 11 pro,512,Bon état
23667,3700,Casablanca,24 Septembre,iphone,iphone xs,64,Neuf
23668,2100,Casablanca,24 Septembre,iphone,iphone 12 pro max,32,Bon état
23669,1600,Casablanca,24 Septembre,iphone,iphone 7,32,Bon état
23670,4800,Marrakech,24 Septembre,iphone,iphone xs max,64,Bon état
23671,1400,Meknès,24 Septembre,samsung,samsung galaxy a3,64,Neuf
23672,1100,Casablanca,24 Septembre,samsung,samsung a3,64,Neuf
23673,3800,Tanger,24 Septembre,iphone,iphone x,8,Bon état
23674,2200,Casablanca,24 Septembre,samsung,samsung a5,8,Neuf
23675,2500,Mohammedia,24 Septembre,iphone,iphone 7,8,Bon état
23676,6000,Tanger,24 Septembre,xiaomi,xiaomi ,32,Bon état
23677,6200,Meknès,24 Septembre,iphone,iphone xs max,256,Bon état
23678,450,Casablanca,24 Septembre,samsung,samsung j3,8,Bon état
23679,17000,Marrakech,24 Septembre,iphone,iphone 13 pro max,32,Bon état
23680,1500,Casablanca,24 Septembre,Redmi,Redmi Note 9,8,Bon état
23681,3750,Taza,24 Septembre,iphone,iphone x,64,Bon état
23682,950,Oujda,24 Septembre,iphone,iphone 6s,16,Bon état
23683,450,Casablanca,24 Septembre,samsung,samsung s5,16,Bon état
23684,5000,Casablanca,24 Septembre,iphone,iphone 12 mini,64,Bon état
23685,1200,Agadir,24 Septembre,xiaomi,xiaomi ,32,Neuf
23686,1600,Casablanca,24 Septembre,Redmi,Redmi Note 9,64,Bon état
